Occupant Number,Occupancy 1,Occupancy 2,Survey Time,INDOOR Ambient Temp.,INDOOR Relative Humidity,INDOOR Air Velocity,OUTDOOR Ambient Temp.,OUTDOOR Relative Humidity,OUTDOOR Air Velocity,Metabolic Rate (last 15 mins.),Metabolic Rate (last 1 hour),Clothing Level (+ Chair),Min. Accept. Sensation (right now),Max. Accept. Sensation (right now),Gender,Age,Office Type,Floor Number,Location on Floor Plan,Min. Accept. Sensation (summer),Min. Accept. Sensation (winter),Med. Accept. Sensation (summer),Med. Accept. Sensation (winter),Max. Accept. Sensation (summer),Max. Accept. Sensation (winter),Discomfort Location: HEAD,Discomfort Location: CHEST,Discomfort Location: BACK,Discomfort Location: PELVIS,Discomfort Location: ARMS ,Discomfort Location: HANDS,Discomfort Location: LEGS,Discomfort Location: FEET,Discomfort Location: ALL OVER,Thermal Sensation Movement (recently),"Relative ""Busyness"" (recently)",Relative Productivity (recently),General Satisfaction w/ Amount of Space,General Satisfaction w/ Privacy,General Thermal Comfort,General Satisfaction w/ Perceived Control,Fan/Heater Class,State of Fan/Heater,Current Thermostat COOLING Setpoint,Base Thermostat COOLING Setpoint,Current Thermostat HEATING Setpoint,Base Thermostat HEATING Setpoint,Clothing Change (recently),Clothing Change UP (recently),Clothing Change DOWN (recently),Net Clothing Change (recently),Drinking Beverage?,Action on WINDOW (recently),Action on DOOR (recently),Action on BLINDS (recently),Action on LOCAL FAN (recently),Action on LOCAL HEATER (recently),Action on THERMOSTAT (recently),CLOTHING availability,DRINKS availability,LOCAL HEATER availability,LOCAL FAN availability,THERMOSTAT availability,WINDOW availability,DOOR availability,BLINDS availability,CLOTHING effectiveness,DRINKS effectiveness,LOCAL HEATER effectiveness,LOCAL FAN effectiveness,THERMOSTAT effectiveness,WINDOW effectiveness,DOOR effectiveness,BLINDS effectiveness,Reported Discomfort to Management,Chooses set point that maximizes PRODUCTIVITY,Chooses set point that maximized COMFORT/PLEASURE,Wishes set point to stay at setting they choose,Chooses set point that is most agreeable to OTHERS,Chooses set point that is most ENERGY EFFICIENT,Chooses set point most in line with MGMT policies,Choooses set point most TYPICAL of office setting,comfort
1,1,1,1,21.13,21.31,0.03,-1,93,4.02,1.4,1.6,0.81,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,,,4,4,2,2,2,0,15.96,23.89,24.29,15.56,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,1
1,0,0,2,22.34,22.46,0.03,1,86,4.47,1.38,1.5,0.81,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,-1,3,2,4,4,2,2,2,1,15.96,23.89,24.29,15.56,3,0,0,0,2,0,0,0,0,1,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,1
1,1,1,3,21.73,21.97,0.03,2,93,5.81,1.34,1.07,0.81,0,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,2,3,3,4,4,2,2,2,1,15.96,23.89,24.29,15.56,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,1
1,1,1,1,21.3,27.72,0.03,4,93,2.68,1.34,1.6,0.9,-1,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,,,4,4,2,2,2,0,15.96,23.89,24.29,15.56,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,1
1,1,1,2,22.34,28.02,0.03,8,76,2.24,1.18,1.07,0.9,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,3,3,4,4,2,2,2,0,15.96,23.89,24.29,15.56,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,1
1,1,1,3,22.69,30.34,0.03,12,71,2.68,1.18,1.07,0.9,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,4,3,4,4,2,2,2,0,15.96,23.89,24.29,15.56,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,1
1,1,1,1,21.13,35.08,0.03,12,94,2.68,1.42,1.75,0.88,-1,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,,,4,4,2,2,2,0,15.96,23.89,24.29,15.56,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,2,22.69,39.13,0.03,18,77,9.83,1.28,1.15,0.88,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,3,4,4,4,2,2,2,0,15.96,23.89,24.29,15.56,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,1
1,1,1,3,23.2,44.71,0.03,19,68,8.94,1.05,1.07,0.52,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,2,4,3,4,4,2,2,2,0,15.96,23.89,24.29,15.56,1,0,1,-0.32,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,1
1,1,1,1,21.04,30.33,0.03,7,49,9.83,1.33,1.6,0.67,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,,,4,4,2,2,2,0,15.96,23.89,24.29,15.56,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,1
1,1,1,2,22.25,28.76,0.03,7,33,10.28,1.22,1.28,0.97,1,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,9,-1,3,3,4,4,2,2,2,0,15.96,23.89,24.29,15.56,1,1,0,0.32,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,0
1,1,1,3,22.6,27.61,0.03,6,28,10.28,1.43,1.5,0.97,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,3,3,4,4,2,2,2,0,15.96,23.89,24.29,15.56,3,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,1
1,1,1,1,20.87,24.2,0.03,-1,47,8.94,1.42,1.6,1.09,1,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,,,4,4,2,2,2,0,15.96,23.89,24.29,15.56,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,2,21.91,20.19,0.03,-1,29,8.05,1.23,1.07,1.09,1,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,9,-1,3,3,4,4,2,2,2,1,15.96,23.89,24.29,15.56,3,0,0,0,2,0,0,0,0,1,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,0
1,1,1,3,21.65,18.27,0.03,-1,31,7.6,1.35,1.07,1.09,1,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,9,-1,3,3,4,4,2,2,2,1,15.96,23.89,24.29,15.56,1,0,1,-0.25,0,0,0,0,0,1,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,0
1,1,1,1,18.96,21.96,0.03,-3,46,5.81,1.4,1.9,0.96,0,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,,,4,4,2,2,2,0,15.96,,24.29,,0,0,0,0,4,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,2,20.95,17.97,0.03,-2,39,7.15,1.28,1.03,0.96,1,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,9,-1,3,3,4,4,2,2,2,1,15.96,,24.29,,3,0,0,0,2,0,0,0,0,1,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,0
1,1,1,3,21.99,17.86,0.03,0,37,5.81,1.15,1.03,0.96,1,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,1,3,3,4,4,2,2,2,1,15.96,,24.29,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,1
1,1,1,1,19.92,23.82,0.03,0,80,2.68,1.27,1.6,1.05,0,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,,,4,4,2,2,2,0,15.96,,24.29,,0,0,0,0,4,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,2,21.65,20.88,0.03,1,75,2.24,1.2,1,1.05,0,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,2,3,3,4,4,2,2,2,1,15.96,,24.29,,0,0,0,0,2,0,0,0,0,1,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,1
1,1,1,3,21.99,21.78,0.03,1,75,3.13,1.34,1.07,1.05,1,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,1,3,3,4,4,2,2,2,1,15.96,,24.29,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,1
1,1,1,1,20.17,26.61,0.03,1,75,4.02,1.4,1.9,0.77,1,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,,,4,4,2,2,2,0,15.96,,24.29,,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,2,21.99,22.58,0.03,4,52,8.94,1.27,1.03,0.77,1,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,9,-1,3,3,4,4,2,2,2,1,15.96,,24.29,,3,0,0,0,2,0,0,0,0,1,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,0
1,0,0,2,21.3,20.22,0.03,2,38,3.13,1.26,1.65,0.98,1,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,9,2,2,2,4,4,2,2,2,1,15.96,,24.29,,3,0,0,0,2,0,0,0,0,1,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,0
1,1,1,1,20.35,26.44,0.03,3,93,7.6,1.33,1.6,0.69,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,,,4,4,2,2,2,0,15.96,,24.29,,1,0,1,-0.32,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,2,21.82,25.01,0.03,3,93,9.83,1.35,1.07,1.05,1,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,2,3,2,4,4,2,2,2,1,15.96,,24.29,,1,1,0,0.32,2,0,0,0,0,1,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,1
1,1,1,3,21.82,27.52,0.03,3,87,5.81,1.23,1.07,1.05,1,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,2,3,3,4,4,2,2,2,1,15.96,,24.29,,3,0,0,0,2,0,0,0,0,1,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,1
1,1,1,1,22.34,32.52,0.03,17,52,2.24,1.4,1.6,0.74,-1,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,,,4,4,2,2,2,0,22.58,23.89,24.24,22.22,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,2,23.72,33.05,0.03,23,36,3.58,1.07,1.05,0.74,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,3,3,4,4,2,2,2,0,22.58,23.89,24.24,22.22,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,3,24.41,34.22,0.03,23,38,5.36,1.22,1.2,0.74,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,2,4,3,4,4,2,2,2,0,22.58,23.89,24.24,22.22,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,1,22.69,44.36,0.03,22,46,5.36,1.4,1.75,0.66,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,,,4,4,2,2,2,0,22.58,,24.24,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,2,23.89,40.18,0.03,27.17,31,6.71,1.14,1.03,0.66,-1,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,3,3,4,4,2,2,2,0,22.64,,24.31,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,3,24.07,37.78,0.03,29,23,6.71,1.23,1.03,0.66,-1,0,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,2,3,3,4,4,2,2,2,0,22.58,,24.24,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,1,23.2,44.54,0.03,24,44,3.13,1.63,1.9,0.61,-1,0,2,32,3,1,1,-1,0,4.5,6,0,2,,,3,,5,,,,9,2,,,4,4,2,2,2,0,22.58,,24.24,,3,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,0
1,1,1,2,24.07,44.91,0.03,30,33,7.15,1.34,1.03,0.61,-1,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,-1,3,3,4,4,2,2,2,0,22.62,,24.29,,3,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,3,24.76,45.68,0.03,31,31,6.26,1.05,1.03,0.61,-1,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,3,3,4,4,2,2,2,0,22.62,,24.29,,3,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,1,23.38,54.8,0.03,21,69,0.89,1.43,1.6,0.65,-2,0,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,-1,,,4,4,2,2,2,0,22.62,,24.29,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,0,2,23.03,52.77,0.03,19,73,5.81,1.6,1.67,0.65,-1,0,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,3,3,4,4,2,2,2,0,22.62,,24.29,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,3,22.34,48.44,0.03,14,72,6.71,1.1,1.5,0.88,-1,0,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,2,3,3,4,4,2,2,2,0,22.62,,24.29,,1,1,0,0.25,0,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,1,21.73,43.2,0.03,8,93,3.58,1.4,1.6,0.84,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,,,4,4,2,2,2,1,22.62,,24.29,,0,0,0,0,2,0,0,0,0,2,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,2,22.69,37.31,0.03,9,87,6.26,1.24,1.07,0.84,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,2,3,3,4,4,2,2,2,1,22.62,,24.29,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,3,23.2,39.38,0.03,9,93,7.15,1.28,1.15,0.84,1,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,2,4,3,4,4,2,2,2,0,22.62,,24.29,,3,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,1,22.34,30.09,0.03,9.44,66,4.47,1.32,1.6,0.42,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,2,,,4,4,2,2,2,0,22.62,,24.29,,1,0,1,-0.32,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,2,23.64,28.71,0.03,12,67,2.68,1.3,1.03,0.89,0,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,-1,3,3,4,4,2,2,2,0,22.62,,24.29,,1,1,0,0.32,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,3,24.07,30.17,0.03,13.61,59,4.02,1.18,1.07,0.89,0,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,2,3,3,4,4,2,2,2,0,22.62,,24.29,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,1,23.03,35.58,0.03,16,63,1.34,1.37,1.6,0.69,0,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,,,4,4,2,2,2,0,22.62,,24.29,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,2,24.76,37.3,0.03,21,53,7.15,1.23,1.03,1.05,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,2,4,3,4,4,2,2,2,0,22.62,,24.29,,1,1,0,0.32,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,3,25.36,42.56,0.03,23,50,7.15,1.18,1.07,0.69,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,2,3,3,4,4,2,2,2,0,22.62,,24.29,,2,1,1,0,2,2,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,1,22.17,53.81,0.03,16,63,6.26,1.32,1.6,0.67,0,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,9,-1,,,4,4,2,2,2,0,22.62,,24.29,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,0
1,1,1,2,23.03,44.74,0.03,18,52,0.89,1.23,1.07,0.92,1,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,9,2,3,3,4,4,2,2,2,0,22.62,,24.29,,1,1,0,0.32,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,2,1,1,2,4,2,2,4,0
1,1,1,3,23.38,42.57,0.03,21,43,2.24,1.07,1.07,0.92,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,1,4,3,4,4,2,2,2,0,22.62,,24.29,,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,1,22.69,43.76,0.03,14,82,3.13,1.58,1.6,0.62,0,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,0,,,4,4,2,2,2,0,22.62,,24.29,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,2,23.89,43.91,0.03,16,77,4.47,1.27,1.07,0.87,0,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,-1,3,3,4,4,2,2,2,0,22.62,,24.29,,1,1,0,0.32,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,0,3,24.07,46.34,0.03,18,73,4.47,1.15,1.03,0.87,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,2,3,3,4,4,2,2,2,0,22.62,,24.29,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,1,23.46,53.4,0.03,22,73,8.94,1.63,1.5,0.9,1,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,9,-1,3,3,4,4,2,2,2,0,22.62,,24.29,,3,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,0,1,1,2,4,2,2,4,0
1,1,1,2,23.38,54.35,0.03,23,69,8.94,1.3,1.07,0.9,0,2,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,1,3,3,4,4,2,2,2,0,22.62,,24.29,,3,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
1,1,1,3,23.29,57.27,0.03,25,57,9.39,1.36,1.07,0.9,0,1,2,32,3,1,1,-1,0,4.5,6,0,2,,,,,,,,,,2,3,3,4,4,2,2,2,0,22.62,,24.29,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,0,2,1,1,4,2,3,0,0,2,0,0,,1,1,2,4,2,2,4,1
2,1,1,3,24.14,55.63,0.03,29,55,6.71,1.1,1.48,0.71,-2,1,2,56,1,3,2,-2,-2,4,4.5,0,1,,,,,,,,,,,,1,6,3,4,4,,,22.78,26.67,24.44,23.89,2,1,1,0,2,0,1,1,0,0,0,4,4,2,2,4,4,4,4,5,4,0,0,4,4,4,5,,5,6,2,4,4,5,3,1
2,0,0,1,23.33,55.63,0.03,24,78,3.58,1.1,2.8,0.54,-2,1,2,56,1,3,2,-2,-2,4,4.5,0,1,,,,,,,,,,,,,6,3,4,4,,,22.78,26.67,24.44,23.89,99,99,99,0,99,0,0,1,0,0,0,4,4,2,2,4,4,4,4,5,4,0,0,4,4,4,5,,5,6,2,4,4,5,3,1
2,1,1,2,22.81,55.63,0.03,28,51,4.02,1.1,1.48,0.84,-2,1,2,56,1,3,2,-2,-2,4,4.5,0,1,,,,,,,,,,,,2,6,3,4,4,,,22.78,26.67,24.44,23.89,2,1,1,0,99,0,1,0,0,0,0,4,4,2,2,4,4,4,4,5,4,0,0,4,4,4,5,,5,6,2,4,4,5,3,1
2,1,1,3,23.18,55.63,0.03,29,51,2.24,1.1,1.27,0.66,-2,1,2,56,1,3,2,-2,-2,4,4.5,0,1,,,,,,,,,,,,3,6,3,4,4,,,22.78,26.67,24.44,23.89,2,1,1,0,99,0,0,0,0,0,0,4,4,2,2,4,4,4,4,5,4,0,0,4,4,4,5,,5,6,2,4,4,5,3,1
2,1,1,2,22.66,55.63,0.03,26,74,3.58,1.1,1.35,0.54,-2,0,2,56,1,3,2,-2,-2,4,4.5,0,1,,,,,,,,,,,,3,6,3,4,4,,,22.78,26.67,24.44,23.89,0,0,0,0,99,0,0,0,0,0,0,4,4,2,2,4,4,4,4,5,4,0,0,4,4,4,5,,5,6,2,4,4,5,3,1
2,1,1,2,24.07,55.63,0.03,32,56,2.68,1.1,1,0.54,-2,0,2,56,1,3,2,-2,-2,4,4.5,0,1,,,,,,,,,,,,3,6,3,4,4,,,22.78,26.67,24.44,23.89,0,0,0,0,99,0,0,0,0,0,0,4,4,2,2,4,4,4,4,5,4,0,0,4,4,4,5,,5,6,2,4,4,5,3,1
2,1,1,3,24.51,55.63,0.03,33,46,4.47,1.1,1.05,0.52,-2,0,2,56,1,3,2,-2,-2,4,4.5,0,1,,,,,,,,,,,,3,6,3,4,4,,,22.78,26.67,24.44,23.89,0,0,0,0,99,0,1,0,0,0,0,4,4,2,2,4,4,4,4,5,4,0,0,4,4,4,5,,5,6,2,4,4,5,3,0
2,1,1,3,23.55,55.63,0.03,30,33,4.02,1.1,1.57,0.54,-2,0,2,56,1,3,2,-2,-2,4,4.5,0,1,,,,,,,,,,,,3,6,3,4,4,,,22.78,26.67,25.56,23.89,0,0,0,0,99,0,1,1,0,0,0,4,4,2,2,4,4,4,4,5,4,0,0,4,4,4,5,,5,6,2,4,4,5,3,0
2,0,0,2,22.88,55.63,0.03,28,58,3.13,1.1,1.45,0.61,-2,1,2,56,1,3,2,-2,-2,4,4.5,0,1,,,,,,,,,,,,3,6,3,4,4,,,22.78,26.67,25.56,23.89,0,0,0,0,99,0,1,0,0,0,0,4,4,2,2,4,4,4,4,5,4,0,0,4,4,4,5,,5,6,2,4,4,5,3,1
2,0,0,3,22.73,55.63,0.03,23,83,2.68,1.1,1.55,0.61,-2,1,2,56,1,3,2,-2,-2,4,4.5,0,1,,,,,,,,,,,,3,6,3,4,4,,,22.78,26.67,25.56,23.89,0,0,0,0,99,0,1,0,0,0,0,4,4,2,2,4,4,4,4,5,4,0,0,4,4,4,5,,5,6,2,4,4,5,3,1
2,1,1,2,22.73,55.63,0.03,28,37,4.02,1.1,1.05,0.54,-2,1,2,56,1,3,2,-2,-2,4,4.5,0,1,,,,,,,,,,,,3,6,3,4,4,,,22.78,26.67,25.56,23.89,1,0,1,-0.25,99,0,1,0,0,0,0,4,4,2,2,4,4,4,4,5,4,0,0,4,4,4,5,,5,6,2,4,4,5,3,1
2,1,1,3,22.73,55.63,0.03,29,37,5.36,1.1,1.4,0.89,-2,1,2,56,1,3,2,-2,-2,4,4.5,0,1,,,,,,,,,,,,3,6,3,4,4,,,22.78,26.67,25.56,23.89,1,1,0,0.25,99,0,0,0,0,0,0,4,4,2,2,4,4,4,4,5,4,0,0,4,4,4,5,,5,6,2,4,4,5,3,1
2,1,1,3,23.92,55.63,0.03,32,43,5.81,1.1,1.27,0.71,-2,1,2,56,1,3,2,-2,-2,4,4.5,0,1,,,,,,,,,,,,3,6,3,4,4,,,22.78,26.67,25.56,23.89,0,0,0,0,99,0,1,0,0,0,0,4,4,2,2,4,4,4,4,5,4,0,0,4,4,4,5,,5,6,2,4,4,5,3,1
2,1,1,1,22.88,30.45,0.03,3,52,4.02,1.2,1.2,1.05,-1,1,2,56,1,3,2,-2,-2,4,4.5,0,1,,,,,,,,,,1,,,6,3,4,4,,,22.78,,25.56,,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,4,4,4,4,5,4,0,0,4,4,4,5,,5,6,2,4,4,5,3,1
